id,popularity,duration_ms,explicit,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
101c52a3-d7f4-429d-98d8-2b3345657519,13,63606.0,2,06a3cff1-e0d4-442e-b7f1-9a1f874f8dc6,0.2059861125791482,0.2124374306026264,0,-72.32930015856897,-1,0.6573437471944128,0.4203431688748586,0.2432641365765738,1.436213414297744,1.332450202950663,249.3404552667018,2
51cab92e-820a-4440-b8e1-47406c2b9bb6,-8,476517.0,0,0f2d1a1b-59f7-43f6-9961-fb71437a82dc,0.6494241826112042,0.885280926573573,8,-55.78437033706947,2,1.282991759807648,0.4524239030035386,1.464579202729712,0.8712012232662706,0.5432619745790844,278.43467949252283,6
52a46449-7084-4283-8d49-b3abc3dc52fa,11,293806.0,2,91c6e107-7a1b-430d-a43b-a542c6ed9371,0.5060715780364777,0.1379082280770892,3,-2.887849468346189,1,1.419427893707765,0.1545243506427365,0.3991794967260032,1.0006963981708237,1.2869523778225798,173.33669719285456,2
2e595eea-4b8b-45b1-8021-0d804ffd95ec,42,370457.0,1,3f679bfc-650c-4a07-b190-d13772fe54c5,0.1040658191562579,0.5574376998740829,8,-42.6501117834918,2,1.348831310588307,1.2838408510072667,0.0106529858041179,0.2799444394192967,1.2211837969984467,176.52852433856015,3
17ea4a98-0ea9-4691-bb27-3ef8fdb88af9,-9,217369.0,2,532cc940-ce16-478a-a13b-5f3b08e0572a,0.1731924798590542,0.435688637607224,7,-27.41776111807866,-1,1.459346899616308,1.2118643182503754,1.32759887001798,1.4762139073836278,0.4573978703393669,7.045056776591752,2
7614e2b7-17e8-4b82-8404-80ec77008006,77,483896.0,2,28294430-a7b0-42cb-9eb0-1a8d50bd8f1a,0.0388400746291894,0.2909914908081632,3,-75.64560431272052,1,0.9795627936795864,0.6378178019251755,1.3709597772546476,1.109202400281736,0.7172838253490373,124.46921385742672,1
eb1595b4-3bce-4643-9814-1ef42446aa4a,97,146688.0,2,fdf8afc1-4714-41cf-81a5-5eb940fd0487,-0.120719099208659,0.642015696145357,10,2.8262713554639163,-1,0.3491990776162653,0.566578333789594,1.1166192983640395,0.7743278381628912,0.6799320469100917,152.6155237574877,4
0add51db-f49a-4c96-900b-624d5c7e3e6a,19,485898.0,1,8d3caebc-15a4-4b22-ab4e-4cd19fb51359,0.6668638483468763,0.5027909471962347,2,-67.67731481599381,0,0.8630732566983332,0.6412899621296467,1.4093333319579804,0.7514690821272674,1.3455728332701389,70.26257550739824,1
5d986b5e-296c-4bd9-abb6-f0155c67964b,27,263326.0,1,d188f1f7-edf6-47f5-ba84-48c3eb4d4749,0.741904171480068,0.3017158081814985,6,-60.79705134301935,0,0.6317159349254945,0.630519208937887,0.3985074629741141,0.9269675289318008,0.9224486461166356,107.86487061621284,4
4b3d408c-3652-4d95-83d1-2c967658e476,-9,445229.0,1,6692e216-610f-460e-bd2a-d41c1a208b87,0.0323999910521378,0.726621062144006,4,-65.88834059924172,1,0.3879788632232675,0.6444249916066513,0.9679537047372168,0.2792899055522672,0.6562254635835244,109.88925207933288,3
74c7391c-c8bd-4b10-9504-a160bda29a26,53,152403.0,1,7c58fa07-9423-4c31-9a71-7a74569b899e,0.6615493385605025,0.2359618292462479,0,-35.22495059628596,0,1.159179217125775,0.2186145786951906,1.1135232907019277,0.8955260719708106,0.779160537146242,110.35064810305435,4
83b2c525-3b20-42e2-92f7-98e60ada26db,49,16128.0,1,6dc848b9-f0ec-478a-aecd-4851202a48c9,1.1749186360806092,0.6718200077533772,6,-6.483151552608618,2,0.9437980948747576,0.0202155350806788,1.460406364735696,0.104875939669844,1.2622921609795097,286.73548624258666,2
d28a16b4-64ff-455b-aaee-cc3da28be662,10,21556.0,0,c5417784-4667-466c-9948-112038909ed6,-0.095837067087049,1.048695042009861,10,-55.97694611007925,0,1.1851563126318163,1.1436498136260065,1.3472158056294283,0.9071935447876038,0.4617583556760137,176.25710811071357,4
ee76ab69-0dfd-48f6-81ec-147e53f496e0,22,248470.0,0,7b7df0d1-9de0-40ce-895b-bb2886bd949a,0.4865192214984091,0.7747423750178198,3,-67.19116028718746,0,0.4042360017250889,0.5156246761514304,0.0885950391356242,0.8620817000009512,0.6240620784932841,94.1663190294082,2
add0ad1e-da3d-4dcd-973a-9badbfcc5910,65,130021.0,0,9330f83d-4b25-4d78-a445-7f5fb0e8343e,0.8262534991013952,0.4020794715635937,5,-43.107052959815306,-1,1.3558268184274866,0.7363333460795012,0.5085745132984469,0.5363769248787953,0.1957493982480818,91.41227743215292,3
b77788d6-22f7-49e6-ab30-78ce61dca487,47,566250.0,2,9651fdb3-b6db-4a47-a15b-feaff9de4c16,-0.1355871230383823,0.7970711854430301,2,8.348957487577849,-1,0.3580706098787576,0.4611554358934359,0.922682432124803,0.1354001399446326,0.8520122880063302,254.06268359563,1
ecd4f55d-6d7f-428e-ae62-388440d32927,97,192278.0,1,8ddc09db-d2ba-4ea2-9054-ca7e1cdad40a,1.1713157319300402,0.2910085603975705,0,-34.64018424099163,0,0.0853419950996022,0.1122948951586746,0.419489695867308,0.6562416915769148,0.5163565320066953,255.31469196064563,6
560b99ff-309d-4cf4-9ee2-6e6e7d793fef,38,225943.0,0,114ad6c7-92e2-40b7-82a3-96909135b73e,0.9511218676522954,0.4212754352880977,8,-7.3951320439374655,2,0.1480851147278,0.6946734304967122,0.2804374347224386,0.6420152892053486,1.2068241467274052,274.41915526090594,6
2abc2ada-a3f0-4aec-8ad5-f724c07c6432,80,173683.0,1,254af38b-a994-48d1-a8f4-5d8017f6ebfc,0.3300141623169318,0.8822269781382426,7,-12.842825423994212,0,0.4983223424697166,1.249261573634907,0.6380085990321593,0.0913855637410734,1.1886697946685594,120.67482329001112,4
3f47a80d-a38e-44b9-bd76-c67987838099,48,305288.0,2,a3d444d1-754a-49b2-b19c-1ae2fbc283ea,0.0017626834076164,0.2544531142104329,2,-73.3015121482323,1,1.291033888046375,0.4833080580456469,0.0917216518625171,0.1278578251009313,1.1138153607151575,252.7425844665848,1
d0a89ffb-5e61-4e02-b87f-caa9ff2d7f0f,81,522125.0,0,0b482e36-665a-4421-93da-0b193e1b1e31,-0.099873769906298,0.5897443247167683,3,-72.91253785306829,2,1.150947795770166,1.138790861131774,0.6024273762396505,0.8301598321874873,0.5056203297988349,200.83658556534303,3
827b82b6-2dc2-48a2-ac7c-5f2217edfb39,49,170427.0,1,a52d20f5-32c7-4491-9a3f-a73a2468a93d,0.5309419714340577,0.3239639767228583,1,-24.213021034305584,2,0.551555687856545,0.5634532725147372,0.9718133902747276,0.4246643462866452,1.248386226993946,109.13014694823944,5
19131e44-469b-49c9-b31b-8909a397c26f,69,168371.0,2,fdca6f15-c869-45b5-a350-ce6dcf57b7cb,-0.1729004967943305,0.4032455224541865,5,-73.06716057637685,-1,0.8680842224838925,1.3730451958206418,1.065757865153894,0.352672035664302,1.46061472778169,157.49310139997542,1
1d910aeb-a51e-484e-8472-e8d0aea30d91,4,358946.0,0,bf4a2e7e-a950-4741-8da1-79d0ef080d11,0.8200560183418222,0.317358335976839,2,-75.64266728998905,0,0.3359684495993377,1.4385537608379546,0.7992044553142386,0.9457288241265364,0.1565982044431773,220.96295672085304,2
b34c8375-ffc9-416d-8ff8-f99649095ad4,51,41012.0,1,7c067f8c-6a40-47e0-8861-5b66e20060cf,0.4831575601362239,0.0754956030285863,-1,-52.45746700142266,0,1.0175237927163998,1.3077784837388349,0.6538100264210382,0.8952499500893585,0.1903372387011245,169.33673957134883,3
fa5faf31-4c5e-4137-a6f2-d6689302fe49,51,120193.0,2,2d3e2dae-0275-4540-9f7b-346abc778ebc,0.4425155253092527,-0.0178091237350369,12,4.494864696138677,0,0.5211045276017592,0.3399689781985222,0.0282747383726724,0.5073520147551693,0.0174107428627682,219.0003314203016,5
2aa05cd6-f14f-4b5f-8132-de3d6fe78f89,36,208168.0,0,5b7fd664-526a-432f-aaed-3afd387610ec,0.0746680912389171,0.2861344341659132,12,-16.10031190501165,2,0.3314979028820929,0.3807151084269853,0.3938846049782315,1.4057811911771287,1.0532036387745394,10.968861221498194,2
18e8af50-f29e-4e3d-8fd4-2af0b76680da,51,138178.0,0,1abe67c6-cb1f-47bb-95fe-44827840e564,0.305768418112672,0.450428529293828,6,-79.63766147539367,2,0.877455536849804,1.191183417928704,1.004812263755756,0.5972652548928137,0.1088017453028087,119.91134127491242,3
c19c53f9-3bd4-4931-8b2f-61e94927f03c,40,48123.0,2,1fd4f51f-bc51-4f87-9d31-0f542594011a,0.0546172053903328,0.3341803273232229,1,-54.37447968725917,2,0.1677032870513341,0.6691647077630783,0.6743330021977116,0.2843194153896395,0.7828113709253061,286.2562264282643,4
6dfdcb8f-0da7-4022-87e2-0267114e5348,97,101825.0,1,7d629dda-f40e-4ed3-8c77-494b91f3fdc1,0.8295461407500351,-0.0832965955992253,4,-78.42518940791692,-1,1.0300484709252784,0.4467024730645301,0.39618544273525,1.3331358579922856,1.0317200443476529,228.5187312268708,5
b5ec5837-86ab-4917-8a9d-f8407c4b8aa3,44,523008.0,1,0deea26a-113c-486e-891a-6acb63d2d55f,0.0786354192062381,0.5948074951429744,10,-53.51201525854947,2,0.2805081373930281,0.4408617072738849,0.3441259756293111,1.0532001225267529,0.8919476925381353,144.9290687958854,5
8fa3dc34-268c-4e27-920b-09c582e7fc91,105,158733.0,1,95f41f74-fc5a-454c-827a-09595a87cf35,0.663454657872401,0.0737797758691288,0,-18.305704158027147,-1,0.8301830414747848,0.8661989773359213,0.0258979548681537,1.1233458331241206,0.9108811415528368,212.5786105229005,2
b46cb484-cbf6-477c-bf94-09d7d6ed3c05,53,214970.0,0,c611a8b5-ff84-4f84-bdd9-62f7ed30553a,0.1914505014948529,0.1532063342739392,7,-11.619919548737172,-1,0.5887627289282593,1.34254527855377,1.2375960384124225,1.2734468487351132,1.4421812633239837,8.090988794572862,3
7cd1218d-6733-435e-9e4f-5bae03b9116c,-8,214866.0,0,b194178b-b07c-4046-bf96-16e3403a0cad,0.7197750742926581,0.0448982411374405,2,-7.630297303535286,2,0.8493670661548876,0.9283902877904312,1.3170739965806146,1.1942780580431456,0.4519896711947812,87.77942153346585,2
c12e4cec-6d1f-4276-86ec-bc6b68c7dd83,90,140862.0,1,07ce6127-6307-4bba-8ccd-c4efd26c05e2,0.5566369424898792,0.5245192760342203,5,1.899108709911232,0,0.3689428046606671,0.9304199805458816,0.5485073099393409,1.2716690465513545,0.9304354846160228,270.9184896548451,4
faf91446-ded4-4eb5-910e-ffd43da5732f,40,572943.0,0,bc25394e-5911-4322-bcc4-13d528e27849,0.392814084313808,0.0141911508968241,7,-47.07860884127819,1,0.4655839781905705,1.120414661739686,1.0518877119557066,0.3414942259931112,0.9399925731721014,148.91729527692692,1
3ff9adfa-6e2a-4536-a87d-65bfd7fb6be1,-4,168446.0,0,fb9866db-2ce5-4ef3-8d42-23c1ad6eac7e,0.74220116677466,0.2076286990206954,11,-2.366205473974617,-1,0.2104816414600752,1.140450493998607,0.0974428366115794,0.9237113294318522,0.413779999773015,285.7938193611492,6
54bb1b7d-52a0-45cc-a66b-493c12323d67,10,171143.0,2,1cca9ca0-9fab-442d-bfe2-8a04165e2b9a,0.3820109002515208,0.4420504611439917,9,-14.50981437918989,0,1.1654484682209931,1.364175398591403,1.333100643482612,1.013553928584687,0.45434686901725,79.49839516188626,3
3fd80a76-5795-4a22-b182-712bc9e92177,62,286956.0,1,560d36e5-6a56-4283-8136-8e0010d4a7cf,0.949918843605046,0.1012506622062454,1,-31.60197361137388,2,0.1051680370954006,0.2431683098070793,1.3601753251799606,0.4390534329496493,1.11123087008469,250.32092958477213,1
ec5a5a85-a179-4ffb-8f7f-416e8cf1d225,28,303045.0,1,9d69d1c0-2310-4375-b86d-bc332d0cfa1d,0.8214378415293724,0.4354896340421997,11,5.916768417917623,-1,0.5646517688193787,1.4769492918599534,0.2352626635537515,1.49142242954029,0.4720547370337709,5.870125352655975,4
a1295b08-0dce-475b-94c6-d1e7400c5921,7,50186.0,1,d87a3f62-1e09-426a-b23f-df5161524386,0.5568945923183135,0.3112821508608704,1,5.296683957250977,1,0.6736451844358251,0.4932466258982246,1.1709107445243256,1.21089282486509,0.3480303335680768,1.1776324613845146,2
725c6019-1658-484d-9977-6686de359d85,-7,112066.0,0,5d5c6f44-854a-4f46-b179-4551b470fe3b,1.0278849556203955,0.932716612843527,1,0.7843852843354568,2,0.2928093177210013,0.4223516975132021,0.7098681619705007,1.371942447612529,1.4754595667625037,41.03762075088778,5
4c8c6844-1f31-440f-a0d2-ef3ebae6278c,78,380508.0,0,07fea1e1-7f28-4159-ad83-b7a994a9a1ba,0.9604065500552776,0.8538838551539474,12,-61.799541013454856,0,0.5772324233000055,0.7646803055766365,1.021530218562944,0.2281465635851953,0.139219988941223,78.45845638509006,3
64854a09-94f9-4a1d-80f4-2bc01ee8c533,49,26160.0,0,b82e90a7-6dc1-4c8d-a04a-528f668d82f0,0.5445751524686988,1.091425500158638,3,-61.29019259794808,-1,0.6271323316374344,0.3965402519685885,0.7120311257616073,0.0565862797875972,0.4692268659096975,12.782584298172084,2
fe03a9ab-8235-4eb4-ab61-a9f7b8c1f6d2,3,9156.0,1,91c992a9-0f97-43c7-8250-ee6c91704c16,-0.1041732288188835,0.5346940795585371,8,1.0902656551553207,2,0.3364955864784835,0.3493675806284548,0.1179924696625172,0.0428930541861257,1.2610531501916058,63.418108735334265,1
5d582ef9-5afa-4fd0-a9e5-2cb4f41aaf9f,103,66208.0,0,a97e0487-9e9a-4f8b-ab85-ee774a622266,0.5923948930789416,0.5904765122690603,4,-44.18781641892377,2,0.9588836131119424,1.4502101074231215,1.2600617529778335,1.3000632489864288,0.3042465417810652,261.88504576808145,4
7e7ef6ce-44f7-4801-bee6-26a40d0668a3,-2,463196.0,1,e430bafe-ec31-4105-a10f-e43d07584adf,0.2973597853843996,1.0359750177388796,1,-8.230016582326073,2,0.0462810079533613,0.1559913255705985,0.1286064622507781,0.819607104972542,0.3857796945676278,274.6312609171653,2
80d7faf1-a801-4999-a9aa-9e2550799b2e,79,455536.0,0,cec663ac-1402-4b63-9f46-2eab8a5253e5,0.5561581199252277,0.3795106576250222,8,-18.175344211198244,0,0.2963469957588148,1.4849144478000118,0.5402281473865274,0.4615710463709766,0.2433647970454214,35.52097825581324,6
3ad01606-2776-4b73-985a-22e36738395f,42,449822.0,1,26b8a32e-8869-4820-9e59-de3541095523,0.7059826446966306,0.5668192214098308,7,-11.38788868206852,2,0.93611245719237,0.9337169749203202,1.4789387514266563,1.208365952760978,0.8778795289885236,94.61595528066351,3
62475300-c9f8-4801-9b34-58f9f53c5a01,-9,221226.0,2,706a3e68-4a70-4ea0-a074-2aed91e5f3eb,0.7027740047908955,0.3549025948705685,-1,-77.63535504785575,1,0.941291161425138,1.4378694775012253,0.640026194990765,0.9660889983448532,0.0039843482582127,182.92982192672991,5
d2ff6e06-801d-4ac0-9151-328fb59f49fd,73,445775.0,0,5ec57c54-e114-4412-b356-e31500500813,0.742933660925202,0.5550328470777116,5,-41.303859428925,1,0.3978938983768101,1.3461014066364183,1.23043630116394,0.92869413721823,1.3135489978599897,198.28409897588165,1
1b0194ec-e91d-4820-8031-a1393d730b0b,81,437421.0,1,cf224fd4-e1d6-4db0-92ec-9a0dd3c3b177,0.7509760750630208,-0.0030802809789526,9,-2.8615844809033035,1,1.0245738585059323,0.9725988581617356,0.2533856505453897,1.196370541601979,0.563102917238128,8.337267960382743,6
c0203f21-3081-4453-abc8-32d5017c062f,100,451691.0,2,87e5c4f8-e9be-4c1f-a597-25f1865f540e,-0.0470060138010942,0.8405529120124778,7,-35.906692017647224,1,0.7046832226602725,0.8847572575585225,1.245097878666415,0.7037794418505996,0.7520166462792618,273.62794347917713,6
ecce8be8-1a6a-4093-a431-559a299a1b0c,49,295007.0,2,716bfa53-5613-4ee1-8407-91a0a08d31a0,0.068397262640211,1.0823359369148529,3,-17.887947346438764,0,0.7908699936795709,1.4889475513935508,0.6918213576435398,0.2426453497750643,0.3730540438574771,128.14431648957364,1
0da63558-857d-4615-b68e-113672e686f5,60,55439.0,0,70ebbaf5-a6c1-481f-8a0f-99a84a7cda7e,0.6827574063592912,-0.0211115170725352,1,-11.964328734979574,-1,0.4989155449122631,0.7728185417797748,0.7648955107077411,1.3764278463173794,0.0630620109331777,132.36401897782642,3
9334d460-5dc4-462a-ab99-21ff088db9e5,33,202986.0,1,62105db7-9d0c-4da7-a438-a8ba3bb6a1b9,0.3714413442234512,0.8612476762777693,11,-69.1317457549236,2,1.476408482232173,0.2681380747521624,1.4529818590475392,1.297900319256814,1.4435098667109665,25.66017459800473,3
b1f8a712-df12-4540-8a08-5d960148692c,-3,187286.0,0,551022e4-b38b-4fe3-9be1-77db5d951e56,0.867992303428069,0.1900817605940405,8,-65.98289885767201,1,1.1060808404742404,1.489415577014983,1.3292061974638143,0.3729472187697827,1.321093063328873,157.53029823643004,1
34872288-ca0d-4cab-82a9-16c4ed36b52b,36,482508.0,2,e5555b33-60fc-437d-a1d4-ac21ff930b61,-0.025127004832035,0.1370564639323775,2,-14.790174394307854,0,0.3726448492760757,0.4852845293019692,0.5216576553545456,0.493307842368319,0.4144762655430588,176.2632418818997,6
35cfe236-98a7-4806-b4af-7d05d202e104,24,19777.0,0,4a46a699-aefc-4d55-85de-7310ee23dc09,0.068132192188755,0.732044477928148,6,-75.08865049521263,2,0.3548449193853179,0.1311213916189084,1.4241110279810527,1.2302113236875212,0.1490514284047264,137.11620829468845,6
f02167b2-ced7-4af1-906f-34f984552656,67,246427.0,1,dd3e0bfd-19a5-466c-9f76-d52cc8b235e5,0.581850499411062,-0.0470413017321019,10,-49.22942131980807,2,1.1612602402355885,1.075339826087672,0.1546819132514332,1.4583581536261787,0.6752444149017218,266.2998855746084,1
c6d206ca-7a61-4709-8cb5-ac616d948507,70,410661.0,2,3305d8c1-5468-4d28-846d-146e7ea59b79,0.5010472269750581,0.4558872167028326,12,2.6275235906652057,2,0.5820163807941333,0.6690738474538467,0.0392789787604259,1.1631583836629615,0.8259562746434796,32.62762241149173,6
e55aeee1-6f13-4851-b899-2ee28dc7a125,25,188110.0,0,d6f96875-02bf-4773-8eab-7125aa3737a2,0.1729560155673659,-0.0982666409016144,1,-28.307974142591178,1,0.1372679328560796,0.5820360088030645,0.7989577868205695,0.0785340118582145,0.8556858741214018,55.42313466007307,2
93c2fe61-ae09-409c-bff3-e4f092c2578b,39,339345.0,0,76b79dc6-e5ff-425b-9471-ea22b20ddfb3,0.3716805409072218,0.5652728343757688,3,1.943069672924878,1,0.0533998694768594,0.9474120700785108,1.1548458759274234,0.6124555270962645,1.3750401540169914,112.5584437236076,1
f29a9230-d632-498d-938f-e596d1be26b8,93,404627.0,0,59d53156-3f45-40ef-906c-be881280e2cf,-0.1510262107206857,0.454498001277948,10,-52.15251936729547,2,0.6209340249689113,0.0792782426462567,0.3314100639264044,1.164117310658764,1.009482636217533,182.75307733578884,2
acddd5c9-a4e5-474a-8d71-29fafe97a9ea,-7,268011.0,0,ca36b928-27d1-40da-8d87-abef676d66c3,-0.1481466488078762,0.9985791280168071,1,-22.70362317766129,2,0.6220620674467187,1.0473329994408491,0.120442133274743,0.6989838090916836,0.9242932180005684,127.19819030843072,4
a6c54019-5a04-45a1-a283-93861e67aa06,-9,576789.0,0,893eadc8-bca3-4906-94e5-19ceb7763df8,-0.0671021960451797,0.7643262833412986,12,-54.1931504853729,0,1.06028505318393,0.7551722937182876,1.268262509113394,1.0138434657245996,0.128209414888447,255.27155916803585,1
f09aab19-ad9a-4c25-9c92-f0e8621b6471,-5,135338.0,2,83048edc-f6ab-458c-becc-33b9624ec6c9,0.6075094344807845,0.0512074062547295,10,-69.9990382311132,0,0.862157482821935,0.7353624388962119,1.479475324488829,0.0545252153883336,0.787070877217227,63.79380461255707,4
7a2539ad-9645-4617-b2f9-0c07fc4d8e8a,43,491754.0,2,4bc742c2-76ca-42b4-a75c-69732c9d769c,1.009202980458415,0.3254479517023368,4,9.162578308278626,2,1.1551802017010644,1.350050833220656,1.041474212632591,0.3174580622539103,0.8293871688934233,71.9485307233867,3
a1114434-8e87-4517-aedb-d10a079e9b1e,95,414429.0,1,f0784974-3baa-4ff9-995f-a24682030523,0.164312604963405,1.0178957236145745,10,-64.13910654937095,0,0.4766283591719973,1.2468162063008832,1.4628963465820477,1.1385783772269626,0.9448436537637044,267.4947725417388,4
e46e021e-fbbf-42c2-aae4-25436b7f2f08,-7,549650.0,0,809a639b-7ada-4412-abd7-969870a28f7d,-0.1524842383872116,0.7704009767289078,-1,-63.03657006333994,1,0.9363772087354778,0.7973795522023653,1.249014567596203,0.2888423541903997,0.2412546765182327,140.44368083947091,3
51624b18-ff27-46b0-804c-1df55b824db0,43,240449.0,1,078ec527-238f-42c9-8084-6c9f7ecc7611,0.7920779428732374,0.613130137983547,5,-4.227346797677498,1,1.3285541814049433,0.8675115312463458,0.3777784119074131,1.4568090291656357,1.441223882440335,195.62018567503395,3
899d11af-c62e-4d29-9d30-67a618f7c444,82,303732.0,2,6ae64f18-b410-4f1c-bd44-eb3cb5d0cbfe,0.997493134607093,0.5708859089442821,9,-7.798671316380478,2,0.1039305806377253,1.2104454378936338,0.1646722525977283,0.5500568003113333,0.8585274657578464,112.71136693868984,6
08c03aa8-2e9e-4991-8e14-5aaf2791d2a8,52,159357.0,0,8c5dac37-924c-4a37-894c-d5ef9035f5fe,-0.0065581006316575,0.3777181596846529,12,8.004687794195135,-1,1.0626769993688965,0.6169299966828317,1.213383664271723,0.2913691815586416,0.6246451406652109,112.59064089438696,6
03dfacbb-9df5-402a-9999-0e70e0a8e283,7,195827.0,1,b16e5bb5-185f-48e7-bf76-2b6c717c767d,0.3400467743165601,0.6022417552027732,4,-73.54303860988443,1,1.0738245168533074,1.0068518628688103,0.9893976874811488,0.2915012109448023,0.9955674342856456,43.44748692607065,6
994d1617-3686-4166-a7ad-be2bc2d76f77,79,192918.0,0,f3fe69e8-30f1-4bcd-b480-7fff5f14ab0e,0.0222315768262866,0.8259972978411086,10,-71.52869665787172,-1,1.1910454352908326,0.8111637159348211,1.2193332040275389,0.2626091743724065,0.2170982037240319,266.18953204448513,1
3578938c-760e-482e-aa23-dea440b45731,33,288451.0,0,aa6bc7b0-8fa0-4ad0-9c69-b90dbbc5fe74,-0.0510995971468887,0.053045211627641,4,-39.615740441593495,1,0.4035709796745405,0.7494426668499755,1.077553015544492,0.5211579735673331,0.6542520784699546,247.9242813083828,1
8186077d-5222-4c52-b106-fbfebea37670,23,332424.0,1,d98c610f-5f5a-40c8-8945-3b36fb993358,0.7074359538641242,1.0637967675777498,1,-26.742731167386225,-1,0.624781331010485,1.4770812705422771,0.7577370774427375,0.8724136101774778,1.081451386397307,160.75720563064482,2
