id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
b5864339-522b-4ffd-b902-9f7dee1571f2,Track_10,76,218300,2,Artist_10,6110e4de-6589-496f-a77b-90402c3b29f1,2023-06-01,0.3924943572454512,0.18463170841365925,2,-29.922762547294134,1,0.7021489955026288,1.2443475490135045,0.8161886821947664,0.18394854120582543,1.2910440853399268,145.47294936929865,2
5572db13-c3d3-42ac-a04e-379574ee73e4,Song_11,64,93920,1,Artist_11,35a73f14-5692-4fd5-97c0-cc85574225da,2021-05-01,0.7808971208066697,0.7076534913792831,7,-73.07705583263396,0,1.293274659539354,0.9186016685557137,1.3917644500413935,1.2754269999674426,0.2809538096081868,216.50013155616332,1
25546463-c669-4677-bc1e-0748c7a74d11,Track_12,64,334912,0,Artist_12,47a701d8-9d94-4669-8b7b-aeda348396d9,2022-02-01,-0.13945976502902852,0.8959222440545065,6,-76.29551975086721,-1,1.4276346423773636,0.6689703700919015,0.346083552171708,0.005729967794224355,0.8300856430131627,180.62403521550942,1
1087bd91-0e92-43ea-b4e8-b786373383c0,Song_13,77,577073,0,Artist_13,c19e89c5-0481-42dc-9bf4-a6785a714ffa,2023-07-01,0.3234824381059935,1.0753285901975813,7,-10.393556422243222,1,0.5027275096830784,1.0982706874855848,1.4900008689871598,0.9412707675971259,0.6616890985409116,49.45076586471326,4
409bb831-18ea-4e45-b8cd-565ae3affab9,,106,590338,1,,4b2847c0-97b1-4686-b045-5fd179f1fb4c,,0.2847428627241764,0.058594620816445425,11,-44.49191708533856,-1,0.9610665827765392,0.07503203651757501,0.1371775701675202,1.309324123641807,0.48448097888363495,299.79238366873483,4
0f141951-3387-4a70-81b1-363b106eee17,Song_15,89,537026,0,Artist_15,ceae01d4-3ecd-405f-8542-4bd01cc2816b,2021-04-01,0.14274568616684552,0.08713681446192328,11,-52.31832703845715,1,0.9996300045642215,1.1341178099261136,1.4102684062970292,0.25124374699073176,0.15021725038756484,231.70681240484626,2
b03722c4-e826-43ae-a17d-8d05d1081b5e,Track_16,93,64231,1,Artist_16,fed3b84d-0981-4dec-aac8-49b6a191cd54,2023-03-01,0.7160022702660829,-0.049072627971824365,11,8.702448965118109,0,0.03211310279269047,1.2854850381722942,0.026766225665803833,1.397457227439922,0.30929256175688197,199.93461615927475,4
101c52a3-d7f4-429d-98d8-2b3345657519,Song_17,13,63606,2,Artist_17,06a3cff1-e0d4-442e-b7f1-9a1f874f8dc6,2023-08-01,0.20598611257914828,0.21243743060262646,0,-72.32930015856897,-1,0.6573437471944128,0.4203431688748586,0.24326413657657386,1.436213414297744,1.332450202950663,249.3404552667018,2
51cab92e-820a-4440-b8e1-47406c2b9bb6,Track_18,-8,476517,0,Artist_18,0f2d1a1b-59f7-43f6-9961-fb71437a82dc,2023-06-01,0.6494241826112042,0.885280926573573,8,-55.78437033706947,2,1.282991759807648,0.45242390300353863,1.464579202729712,0.8712012232662706,0.5432619745790844,278.43467949252283,6
52a46449-7084-4283-8d49-b3abc3dc52fa,Song_19,11,293806,2,Artist_19,91c6e107-7a1b-430d-a43b-a542c6ed9371,2020-04-01,0.5060715780364777,0.13790822807708922,3,-2.8878494683461895,1,1.419427893707765,0.1545243506427365,0.3991794967260032,1.0006963981708237,1.2869523778225798,173.33669719285456,2
2e595eea-4b8b-45b1-8021-0d804ffd95ec,Track_20,42,370457,1,Artist_20,3f679bfc-650c-4a07-b190-d13772fe54c5,2024-07-01,0.10406581915625795,0.5574376998740829,8,-42.6501117834918,2,1.348831310588307,1.2838408510072667,0.010652985804117943,0.27994443941929675,1.2211837969984467,176.52852433856015,3
17ea4a98-0ea9-4691-bb27-3ef8fdb88af9,Song_21,-9,217369,2,Artist_21,532cc940-ce16-478a-a13b-5f3b08e0572a,2021-06-01,0.17319247985905423,0.435688637607224,7,-27.41776111807866,-1,1.459346899616308,1.2118643182503754,1.32759887001798,1.4762139073836278,0.4573978703393669,7.045056776591752,2
7614e2b7-17e8-4b82-8404-80ec77008006,Track_22,77,483896,2,Artist_22,28294430-a7b0-42cb-9eb0-1a8d50bd8f1a,2024-06-01,0.03884007462918945,0.2909914908081632,3,-75.64560431272052,1,0.9795627936795863,0.6378178019251755,1.3709597772546476,1.109202400281736,0.7172838253490373,124.46921385742671,1
eb1595b4-3bce-4643-9814-1ef42446aa4a,Song_23,97,146688,2,Artist_23,fdf8afc1-4714-41cf-81a5-5eb940fd0487,2024-08-01,-0.12071909920865903,0.642015696145357,10,2.8262713554639163,-1,0.3491990776162653,0.566578333789594,1.1166192983640395,0.7743278381628912,0.6799320469100917,152.6155237574877,4
0add51db-f49a-4c96-900b-624d5c7e3e6a,Track_24,19,485898,1,Artist_24,8d3caebc-15a4-4b22-ab4e-4cd19fb51359,2022-01-01,0.6668638483468763,0.5027909471962347,2,-67.67731481599381,0,0.8630732566983332,0.6412899621296467,1.4093333319579804,0.7514690821272674,1.3455728332701389,70.26257550739824,1
5d986b5e-296c-4bd9-abb6-f0155c67964b,Song_25,27,263326,1,Artist_25,d188f1f7-edf6-47f5-ba84-48c3eb4d4749,2020-07-01,0.741904171480068,0.30171580818149857,6,-60.79705134301935,0,0.6317159349254945,0.630519208937887,0.3985074629741141,0.9269675289318007,0.9224486461166356,107.86487061621285,4
4b3d408c-3652-4d95-83d1-2c967658e476,Track_26,-9,445229,1,Artist_26,6692e216-610f-460e-bd2a-d41c1a208b87,2024-07-01,0.03239999105213784,0.726621062144006,4,-65.88834059924172,1,0.3879788632232675,0.6444249916066513,0.9679537047372169,0.2792899055522672,0.6562254635835244,109.88925207933289,3
74c7391c-c8bd-4b10-9504-a160bda29a26,Song_27,53,152403,1,Artist_27,7c58fa07-9423-4c31-9a71-7a74569b899e,2021-01-01,0.6615493385605025,0.2359618292462479,0,-35.22495059628596,0,1.159179217125775,0.21861457869519063,1.1135232907019275,0.8955260719708106,0.779160537146242,110.35064810305435,4
83b2c525-3b20-42e2-92f7-98e60ada26db,Track_28,49,16128,1,Artist_28,6dc848b9-f0ec-478a-aecd-4851202a48c9,2020-05-01,1.1749186360806092,0.6718200077533772,6,-6.483151552608618,2,0.9437980948747577,0.020215535080678804,1.460406364735696,0.10487593966984404,1.2622921609795095,286.73548624258666,2
d28a16b4-64ff-455b-aaee-cc3da28be662,,10,21556,0,,c5417784-4667-466c-9948-112038909ed6,,-0.09583706708704903,1.048695042009861,10,-55.976946110079254,0,1.1851563126318165,1.1436498136260063,1.3472158056294283,0.9071935447876038,0.4617583556760137,176.25710811071357,4
ee76ab69-0dfd-48f6-81ec-147e53f496e0,Track_30,22,248470,0,Artist_30,7b7df0d1-9de0-40ce-895b-bb2886bd949a,2024-01-01,0.48651922149840915,0.7747423750178198,3,-67.19116028718746,0,0.4042360017250889,0.5156246761514304,0.08859503913562428,0.8620817000009512,0.6240620784932841,94.16631902940819,2
add0ad1e-da3d-4dcd-973a-9badbfcc5910,,65,130021,0,,9330f83d-4b25-4d78-a445-7f5fb0e8343e,2025/13/01,0.8262534991013952,0.4020794715635937,5,-43.107052959815306,-1,1.3558268184274866,0.7363333460795012,0.5085745132984469,0.5363769248787953,0.1957493982480818,91.41227743215292,3
b77788d6-22f7-49e6-ab30-78ce61dca487,Track_32,47,566250,2,Artist_32,9651fdb3-b6db-4a47-a15b-feaff9de4c16,2024-08-01,-0.13558712303838236,0.7970711854430301,2,8.348957487577849,-1,0.35807060987875766,0.4611554358934359,0.922682432124803,0.13540013994463262,0.8520122880063302,254.06268359562998,1
48dcbc66-d597-4d9c-ae69-7460fc5d1a41,,invalid,not_a_number,2,,cf73da52-c165-4e0d-b743-b3cc78822d85,2022-00-00,0.8895828915966619,0.8710901801601804,7,-79.00477290584836,1,0.9028836206694384,0.5724596802438734,1.2830794414672377,0.8252098470180937,1.4547107551407075,192.51940000462224,6
ecd4f55d-6d7f-428e-ae62-388440d32927,Track_34,97,192278,1,Artist_34,8ddc09db-d2ba-4ea2-9054-ca7e1cdad40a,2020-07-01,1.1713157319300402,0.2910085603975705,0,-34.64018424099163,0,0.08534199509960222,0.11229489515867463,0.419489695867308,0.6562416915769148,0.5163565320066953,255.31469196064563,6
1307f2d0-9b42-47ab-87eb-633645f45725,,invalid,not_a_number,1,,f48cb933-cbb5-4a06-8dac-f920d8b99eb5,not_a_date,-0.07611699105414557,0.7461586587899466,10,-19.756868654411896,2,0.8114464026213779,0.5554303905847046,0.012077829039767785,0.46857529208190035,1.411136362016117,193.09673251263948,6
560b99ff-309d-4cf4-9ee2-6e6e7d793fef,Track_36,38,225943,0,Artist_36,114ad6c7-92e2-40b7-82a3-96909135b73e,2020-01-01,0.9511218676522954,0.42127543528809774,8,-7.3951320439374655,2,0.1480851147278,0.6946734304967122,0.28043743472243865,0.6420152892053486,1.2068241467274052,274.41915526090594,6
2abc2ada-a3f0-4aec-8ad5-f724c07c6432,Song_37,80,173683,1,Artist_37,254af38b-a994-48d1-a8f4-5d8017f6ebfc,2023-02-01,0.33001416231693187,0.8822269781382426,7,-12.842825423994213,0,0.4983223424697166,1.249261573634907,0.6380085990321593,0.09138556374107348,1.1886697946685594,120.67482329001112,4
3f47a80d-a38e-44b9-bd76-c67987838099,Track_38,48,305288,2,Artist_38,a3d444d1-754a-49b2-b19c-1ae2fbc283ea,2023-02-01,0.0017626834076164832,0.25445311421043293,2,-73.3015121482323,1,1.291033888046375,0.48330805804564697,0.09172165186251713,0.1278578251009313,1.1138153607151577,252.7425844665848,1
9c496803-37c8-43c1-bf9a-1ce3d5f2ffaf,,invalid,not_a_number,1,,b082ba61-120d-4d3b-a3e2-d11c8249205e,99-99-99,0.4904704928748868,1.0253116040293193,4,-38.43165994503265,1,1.3402909727108292,0.13281630526718047,0.06349163087305187,0.21649233142150326,1.1397960998683443,52.774847668682625,5
d0a89ffb-5e61-4e02-b87f-caa9ff2d7f0f,Track_40,81,522125,0,Artist_40,0b482e36-665a-4421-93da-0b193e1b1e31,2024-08-01,-0.09987376990629804,0.5897443247167683,3,-72.91253785306829,2,1.1509477957701661,1.1387908611317739,0.6024273762396505,0.8301598321874873,0.5056203297988349,200.83658556534303,3
827b82b6-2dc2-48a2-ac7c-5f2217edfb39,Song_41,49,170427,1,Artist_41,a52d20f5-32c7-4491-9a3f-a73a2468a93d,2020-08-01,0.5309419714340577,0.32396397672285837,1,-24.213021034305584,2,0.551555687856545,0.5634532725147372,0.9718133902747276,0.4246643462866452,1.248386226993946,109.13014694823944,5
19131e44-469b-49c9-b31b-8909a397c26f,Track_42,69,168371,2,Artist_42,fdca6f15-c869-45b5-a350-ce6dcf57b7cb,2022-04-01,-0.17290049679433056,0.40324552245418654,5,-73.06716057637685,-1,0.8680842224838925,1.3730451958206418,1.065757865153894,0.35267203566430205,1.46061472778169,157.49310139997542,1
1d910aeb-a51e-484e-8472-e8d0aea30d91,Song_43,4,358946,0,Artist_43,bf4a2e7e-a950-4741-8da1-79d0ef080d11,2021-03-01,0.8200560183418222,0.31735833597683905,2,-75.64266728998905,0,0.33596844959933775,1.4385537608379546,0.7992044553142386,0.9457288241265364,0.15659820444317735,220.96295672085304,2
b34c8375-ffc9-416d-8ff8-f99649095ad4,Track_44,51,41012,1,Artist_44,7c067f8c-6a40-47e0-8861-5b66e20060cf,2024-08-01,0.48315756013622396,0.07549560302858638,-1,-52.45746700142266,0,1.0175237927163998,1.3077784837388349,0.6538100264210382,0.8952499500893585,0.19033723870112457,169.33673957134883,3
fa5faf31-4c5e-4137-a6f2-d6689302fe49,Song_45,51,120193,2,Artist_45,2d3e2dae-0275-4540-9f7b-346abc778ebc,2021-06-01,0.4425155253092527,-0.01780912373503693,12,4.494864696138677,0,0.5211045276017592,0.33996897819852223,0.028274738372672414,0.5073520147551693,0.01741074286276828,219.00033142030156,5
2aa05cd6-f14f-4b5f-8132-de3d6fe78f89,Track_46,36,208168,0,Artist_46,5b7fd664-526a-432f-aaed-3afd387610ec,2023-04-01,0.0746680912389171,0.2861344341659132,12,-16.10031190501165,2,0.33149790288209297,0.38071510842698536,0.3938846049782315,1.4057811911771287,1.0532036387745394,10.968861221498194,2
18e8af50-f29e-4e3d-8fd4-2af0b76680da,,51,138178,0,,1abe67c6-cb1f-47bb-95fe-44827840e564,,0.305768418112672,0.45042852929382804,6,-79.63766147539367,2,0.877455536849804,1.191183417928704,1.004812263755756,0.5972652548928137,0.10880174530280878,119.91134127491242,3
c19c53f9-3bd4-4931-8b2f-61e94927f03c,Track_48,40,48123,2,Artist_48,1fd4f51f-bc51-4f87-9d31-0f542594011a,2024-08-01,0.054617205390332824,0.3341803273232229,1,-54.37447968725917,2,0.16770328705133414,0.6691647077630783,0.6743330021977116,0.2843194153896395,0.7828113709253061,286.2562264282643,4
6dfdcb8f-0da7-4022-87e2-0267114e5348,Song_49,97,101825,1,Artist_49,7d629dda-f40e-4ed3-8c77-494b91f3fdc1,2020-01-01,0.8295461407500351,-0.08329659559922536,4,-78.42518940791692,-1,1.0300484709252784,0.4467024730645301,0.39618544273525,1.3331358579922856,1.0317200443476529,228.51873122687078,5
b5ec5837-86ab-4917-8a9d-f8407c4b8aa3,Track_50,44,523008,1,Artist_0,0deea26a-113c-486e-891a-6acb63d2d55f,2023-07-01,0.07863541920623812,0.5948074951429744,10,-53.51201525854947,2,0.28050813739302816,0.4408617072738849,0.3441259756293111,1.0532001225267529,0.8919476925381353,144.9290687958854,5
8fa3dc34-268c-4e27-920b-09c582e7fc91,Song_51,105,158733,1,Artist_1,95f41f74-fc5a-454c-827a-09595a87cf35,2024-04-01,0.663454657872401,0.07377977586912887,0,-18.305704158027147,-1,0.8301830414747848,0.8661989773359213,0.025897954868153772,1.1233458331241206,0.9108811415528367,212.5786105229005,2
b46cb484-cbf6-477c-bf94-09d7d6ed3c05,Track_52,53,214970,0,Artist_2,c611a8b5-ff84-4f84-bdd9-62f7ed30553a,2020-04-01,0.19145050149485293,0.15320633427393923,7,-11.619919548737172,-1,0.5887627289282593,1.3425452785537701,1.2375960384124225,1.2734468487351132,1.4421812633239837,8.090988794572862,3
7cd1218d-6733-435e-9e4f-5bae03b9116c,Song_53,-8,214866,0,Artist_3,b194178b-b07c-4046-bf96-16e3403a0cad,2021-07-01,0.7197750742926581,0.04489824113744059,2,-7.630297303535286,2,0.8493670661548876,0.9283902877904313,1.3170739965806146,1.1942780580431456,0.45198967119478123,87.77942153346585,2
c12e4cec-6d1f-4276-86ec-bc6b68c7dd83,Track_54,90,140862,1,Artist_4,07ce6127-6307-4bba-8ccd-c4efd26c05e2,2021-06-01,0.5566369424898792,0.5245192760342203,5,1.899108709911232,0,0.36894280466066715,0.9304199805458815,0.5485073099393409,1.2716690465513543,0.9304354846160228,270.9184896548451,4
faf91446-ded4-4eb5-910e-ffd43da5732f,Song_55,40,572943,0,Artist_5,bc25394e-5911-4322-bcc4-13d528e27849,2024-01-01,0.392814084313808,0.014191150896824128,7,-47.07860884127819,1,0.4655839781905705,1.120414661739686,1.0518877119557066,0.34149422599311124,0.9399925731721014,148.91729527692692,1
3ff9adfa-6e2a-4536-a87d-65bfd7fb6be1,Track_56,-4,168446,0,Artist_6,fb9866db-2ce5-4ef3-8d42-23c1ad6eac7e,2024-05-01,0.74220116677466,0.2076286990206954,11,-2.366205473974617,-1,0.2104816414600752,1.1404504939986073,0.09744283661157949,0.9237113294318522,0.413779999773015,285.7938193611492,6
54bb1b7d-52a0-45cc-a66b-493c12323d67,Song_57,10,171143,2,Artist_7,1cca9ca0-9fab-442d-bfe2-8a04165e2b9a,2020-03-01,0.3820109002515208,0.4420504611439917,9,-14.50981437918989,0,1.1654484682209933,1.364175398591403,1.333100643482612,1.013553928584687,0.45434686901725,79.49839516188626,3
3fd80a76-5795-4a22-b182-712bc9e92177,Track_58,62,286956,1,Artist_8,560d36e5-6a56-4283-8136-8e0010d4a7cf,2022-04-01,0.9499188436050459,0.10125066220624548,1,-31.60197361137388,2,0.10516803709540068,0.24316830980707937,1.3601753251799606,0.4390534329496493,1.11123087008469,250.32092958477213,1
ec5a5a85-a179-4ffb-8f7f-416e8cf1d225,Song_59,28,303045,1,Artist_9,9d69d1c0-2310-4375-b86d-bc332d0cfa1d,2022-02-01,0.8214378415293724,0.43548963404219976,11,5.916768417917623,-1,0.5646517688193787,1.4769492918599534,0.23526266355375153,1.49142242954029,0.4720547370337709,5.870125352655975,4
a1295b08-0dce-475b-94c6-d1e7400c5921,Track_60,7,50186,1,Artist_10,d87a3f62-1e09-426a-b23f-df5161524386,2024-07-01,0.5568945923183135,0.3112821508608704,1,5.296683957250977,1,0.6736451844358251,0.49324662589822466,1.1709107445243256,1.2108928248650899,0.34803033356807683,1.1776324613845146,2
725c6019-1658-484d-9977-6686de359d85,Song_61,-7,112066,0,Artist_11,5d5c6f44-854a-4f46-b179-4551b470fe3b,2023-05-01,1.0278849556203957,0.932716612843527,1,0.7843852843354568,2,0.2928093177210013,0.4223516975132021,0.7098681619705007,1.371942447612529,1.4754595667625037,41.03762075088778,5
4c8c6844-1f31-440f-a0d2-ef3ebae6278c,Track_62,78,380508,0,Artist_12,07fea1e1-7f28-4159-ad83-b7a994a9a1ba,2020-08-01,0.9604065500552776,0.8538838551539474,12,-61.799541013454856,0,0.5772324233000055,0.7646803055766365,1.021530218562944,0.2281465635851953,0.13921998894122306,78.45845638509006,3
64854a09-94f9-4a1d-80f4-2bc01ee8c533,,49,26160,0,,b82e90a7-6dc1-4c8d-a04a-528f668d82f0,,0.5445751524686988,1.091425500158638,3,-61.29019259794808,-1,0.6271323316374344,0.39654025196858855,0.7120311257616073,0.05658627978759723,0.46922686590969753,12.782584298172084,2
fe03a9ab-8235-4eb4-ab61-a9f7b8c1f6d2,Track_64,3,9156,1,Artist_14,91c992a9-0f97-43c7-8250-ee6c91704c16,2020-04-01,-0.10417322881888351,0.5346940795585371,8,1.0902656551553207,2,0.3364955864784835,0.34936758062845485,0.11799246966251725,0.04289305418612571,1.2610531501916058,63.418108735334265,1
5d582ef9-5afa-4fd0-a9e5-2cb4f41aaf9f,Song_65,103,66208,0,Artist_15,a97e0487-9e9a-4f8b-ab85-ee774a622266,2021-03-01,0.5923948930789416,0.5904765122690603,4,-44.18781641892377,2,0.9588836131119425,1.4502101074231217,1.2600617529778337,1.3000632489864288,0.30424654178106525,261.88504576808145,4
7e7ef6ce-44f7-4801-bee6-26a40d0668a3,Track_66,-2,463196,1,Artist_16,e430bafe-ec31-4105-a10f-e43d07584adf,2020-06-01,0.29735978538439967,1.0359750177388796,1,-8.230016582326073,2,0.046281007953361375,0.15599132557059853,0.12860646225077815,0.819607104972542,0.3857796945676278,274.6312609171653,2
80d7faf1-a801-4999-a9aa-9e2550799b2e,Song_67,79,455536,0,Artist_17,cec663ac-1402-4b63-9f46-2eab8a5253e5,2022-05-01,0.5561581199252277,0.37951065762502223,8,-18.175344211198244,0,0.29634699575881485,1.4849144478000118,0.5402281473865274,0.4615710463709766,0.24336479704542147,35.52097825581324,6
3ad01606-2776-4b73-985a-22e36738395f,Track_68,42,449822,1,Artist_18,26b8a32e-8869-4820-9e59-de3541095523,2021-07-01,0.7059826446966306,0.5668192214098308,7,-11.387888682068521,2,0.93611245719237,0.9337169749203202,1.4789387514266563,1.208365952760978,0.8778795289885236,94.61595528066351,3
62475300-c9f8-4801-9b34-58f9f53c5a01,Song_69,-9,221226,2,Artist_19,706a3e68-4a70-4ea0-a074-2aed91e5f3eb,2022-07-01,0.7027740047908955,0.3549025948705685,-1,-77.63535504785575,1,0.941291161425138,1.4378694775012253,0.640026194990765,0.9660889983448533,0.003984348258212755,182.92982192672991,5
d2ff6e06-801d-4ac0-9151-328fb59f49fd,Track_70,73,445775,0,Artist_20,5ec57c54-e114-4412-b356-e31500500813,2021-06-01,0.742933660925202,0.5550328470777116,5,-41.303859428925,1,0.3978938983768101,1.3461014066364185,1.2304363011639399,0.9286941372182299,1.3135489978599897,198.28409897588165,1
1b0194ec-e91d-4820-8031-a1393d730b0b,Song_71,81,437421,1,Artist_21,cf224fd4-e1d6-4db0-92ec-9a0dd3c3b177,2024-08-01,0.7509760750630208,-0.003080280978952646,9,-2.8615844809033035,1,1.0245738585059325,0.9725988581617357,0.2533856505453897,1.196370541601979,0.563102917238128,8.337267960382743,6
c0203f21-3081-4453-abc8-32d5017c062f,Track_72,100,451691,2,Artist_22,87e5c4f8-e9be-4c1f-a597-25f1865f540e,2024-01-01,-0.047006013801094204,0.8405529120124778,7,-35.906692017647224,1,0.7046832226602725,0.8847572575585225,1.245097878666415,0.7037794418505996,0.7520166462792618,273.62794347917713,6
ecce8be8-1a6a-4093-a431-559a299a1b0c,Song_73,49,295007,2,Artist_23,716bfa53-5613-4ee1-8407-91a0a08d31a0,2023-01-01,0.06839726264021107,1.0823359369148529,3,-17.887947346438764,0,0.7908699936795709,1.4889475513935508,0.6918213576435398,0.2426453497750643,0.3730540438574771,128.14431648957364,1
0da63558-857d-4615-b68e-113672e686f5,Track_74,60,55439,0,Artist_24,70ebbaf5-a6c1-481f-8a0f-99a84a7cda7e,2021-08-01,0.6827574063592912,-0.02111151707253528,1,-11.964328734979574,-1,0.4989155449122631,0.7728185417797748,0.7648955107077411,1.3764278463173794,0.06306201093317776,132.36401897782642,3
9334d460-5dc4-462a-ab99-21ff088db9e5,Song_75,33,202986,1,Artist_25,62105db7-9d0c-4da7-a438-a8ba3bb6a1b9,2020-06-01,0.37144134422345126,0.8612476762777693,11,-69.1317457549236,2,1.476408482232173,0.2681380747521624,1.4529818590475392,1.297900319256814,1.4435098667109663,25.660174598004726,3
b1f8a712-df12-4540-8a08-5d960148692c,Track_76,-3,187286,0,Artist_26,551022e4-b38b-4fe3-9be1-77db5d951e56,2022-06-01,0.867992303428069,0.1900817605940405,8,-65.98289885767201,1,1.1060808404742404,1.489415577014983,1.3292061974638143,0.37294721876978276,1.321093063328873,157.53029823643004,1
34872288-ca0d-4cab-82a9-16c4ed36b52b,Song_77,36,482508,2,Artist_27,e5555b33-60fc-437d-a1d4-ac21ff930b61,2020-04-01,-0.025127004832035005,0.13705646393237758,2,-14.790174394307854,0,0.3726448492760757,0.4852845293019692,0.5216576553545456,0.49330784236831904,0.41447626554305883,176.2632418818997,6
35cfe236-98a7-4806-b4af-7d05d202e104,Track_78,24,19777,0,Artist_28,4a46a699-aefc-4d55-85de-7310ee23dc09,2023-08-01,0.06813219218875505,0.732044477928148,6,-75.08865049521263,2,0.3548449193853179,0.13112139161890846,1.4241110279810527,1.2302113236875212,0.1490514284047264,137.11620829468845,6
f02167b2-ced7-4af1-906f-34f984552656,Song_79,67,246427,1,Artist_29,dd3e0bfd-19a5-466c-9f76-d52cc8b235e5,2021-05-01,0.581850499411062,-0.04704130173210194,10,-49.22942131980807,2,1.1612602402355885,1.075339826087672,0.15468191325143327,1.4583581536261787,0.6752444149017218,266.29988557460837,1
c6d206ca-7a61-4709-8cb5-ac616d948507,,70,410661,2,,3305d8c1-5468-4d28-846d-146e7ea59b79,99-99-99,0.5010472269750581,0.4558872167028326,12,2.6275235906652057,2,0.5820163807941333,0.6690738474538467,0.039278978760425964,1.1631583836629615,0.8259562746434796,32.62762241149173,6
e55aeee1-6f13-4851-b899-2ee28dc7a125,Song_81,25,188110,0,Artist_31,d6f96875-02bf-4773-8eab-7125aa3737a2,2023-04-01,0.1729560155673659,-0.09826664090161441,1,-28.307974142591178,1,0.13726793285607963,0.5820360088030645,0.7989577868205695,0.07853401185821451,0.8556858741214018,55.42313466007307,2
93c2fe61-ae09-409c-bff3-e4f092c2578b,Track_82,39,339345,0,Artist_32,76b79dc6-e5ff-425b-9471-ea22b20ddfb3,2024-03-01,0.37168054090722186,0.5652728343757688,3,1.943069672924878,1,0.053399869476859485,0.9474120700785109,1.1548458759274234,0.6124555270962645,1.3750401540169914,112.55844372360761,1
f29a9230-d632-498d-938f-e596d1be26b8,Song_83,93,404627,0,Artist_33,59d53156-3f45-40ef-906c-be881280e2cf,2021-04-01,-0.1510262107206857,0.45449800127794804,10,-52.15251936729547,2,0.6209340249689113,0.07927824264625677,0.3314100639264044,1.1641173106587641,1.009482636217533,182.75307733578884,2
